##  file created by snapspecks
# x # y # z # m 
datavar 0 lum
# time=0
datatime 0
-0.159698 -0.226806 0.202414 0.0625 
0.140251 0.282273 -0.225687 0.0625 
0.189725 0.186468 0.820732 0.0625 
# time=0.125
datatime 4
0.114409 -0.600149 -0.147851 0.0625 
-0.813508 -0.0623158 -0.264079 0.0625 
-0.0724816 2.4504e-05 -0.439509 0.0625 
0.446373 0.0781069 0.772279 0.0625 
0.472813 0.406166 0.288281 0.0625 
-0.447392 -0.265102 -0.669113 0.0625 
0.0656794 -0.0159359 -0.465209 0.0625 
0.39982 0.898637 -0.157313 0.0625 
-0.464315 0.355257 0.160153 0.0625 
0.226634 -0.589632 -0.469311 0.0625 
0.698007 -0.499047 -0.613215 0.0625 
-0.427538 -0.108945 0.581933 0.0625 
-0.360413 0.162903 0.626059 0.0625 
-0.169456 -0.20564 0.186297 0.0625 
0.12627 0.272162 -0.222543 0.0625 
0.205098 0.173511 0.833141 0.0625 
# time=0.15625
datatime 5
0.0949593 -0.589211 -0.165665 0.0625 
-0.827376 -0.0586527 -0.254462 0.0625 
-0.0554777 0.00018289 -0.455597 0.0625 
0.443296 0.0552846 0.766993 0.0625 
0.469564 0.435024 0.284706 0.0625 
-0.452735 -0.257783 -0.64955 0.0625 
0.0427661 -0.0283217 -0.453579 0.0625 
0.416281 0.923622 -0.17196 0.0625 
-0.44538 0.339791 0.145587 0.0625 
0.223358 -0.585675 -0.451953 0.0625 
0.703682 -0.516726 -0.621622 0.0625 
-0.429377 -0.10603 0.593822 0.0625 
-0.337226 0.151059 0.63797 0.0625 
-0.17915 -0.184033 0.169998 0.0625 
0.111914 0.261268 -0.219461 0.0625 
0.220902 0.160202 0.844773 0.0625 
# time=0.1875
datatime 6
0.075574 -0.577537 -0.184017 0.0625 
-0.840511 -0.0549759 -0.244729 0.0625 
-0.0343929 -0.000900491 -0.470965 0.0625 
0.439137 0.0328833 0.761474 0.0625 
0.465823 0.46351 0.281001 0.0625 
-0.457538 -0.25016 -0.629338 0.0625 
0.0157158 -0.0395415 -0.441375 0.0625 
0.432531 0.948063 -0.186458 0.0625 
-0.425939 0.323716 0.131022 0.0625 
0.219726 -0.581084 -0.433917 0.0625 
0.708751 -0.534199 -0.629698 0.0625 
-0.43053 -0.102263 0.605228 0.0625 
-0.313889 0.138442 0.649173 0.0625 
-0.188756 -0.162001 0.1535 0.0625 
0.0971636 0.249552 -0.216467 0.0625 
0.237133 0.146496 0.855566 0.0625 
# time=0.21875
datatime 7
0.0563611 -0.565113 -0.202968 0.0625 
-0.852899 -0.0512912 -0.234889 0.0625 
-0.00850698 -0.00576798 -0.482784 0.0625 
0.433888 0.0109763 0.755823 0.0625 
0.461613 0.49161 0.277156 0.0625 
-0.461764 -0.242233 -0.608474 0.0625 
-0.0162344 -0.0470563 -0.431345 0.0625 
0.448576 0.971984 -0.200804 0.0625 
-0.40598 0.30701 0.116428 0.0625 
0.215607 -0.575837 -0.415154 0.0625 
0.713237 -0.551455 -0.637447 0.0625 
-0.430924 -0.0976515 0.61616 0.0625 
-0.290494 0.125055 0.659664 0.0625 
-0.198252 -0.139552 0.136774 0.0625 
0.0819988 0.236978 -0.21359 0.0625 
0.253773 0.132341 0.865452 0.0625 
# time=0.25
datatime 8
0.0374624 -0.551929 -0.222569 0.0625 
-0.864526 -0.0476046 -0.22495 0.0625 
0.0164783 -0.0150855 -0.48838 0.0625 
0.427562 -0.0103632 0.750143 0.0625 
0.456955 0.519312 0.273162 0.0625 
-0.465376 -0.234001 -0.586953 0.0625 
-0.0474334 -0.0502053 -0.426081 0.0625 
0.464419 0.99541 -0.214995 0.0625 
-0.385486 0.289638 0.101773 0.0625 
0.21083 -0.569901 -0.395627 0.0625 
0.717165 -0.568483 -0.644874 0.0625 
-0.430486 -0.0922222 0.626627 0.0625 
-0.267134 0.110927 0.669437 0.0625 
-0.207617 -0.116684 0.119783 0.0625 
0.0663996 0.223511 -0.210848 0.0625 
0.270784 0.117682 0.874356 0.0625 
# time=0.28125
datatime 9
0.0190557 -0.537983 -0.242832 0.0625 
-0.875377 -0.0439225 -0.214923 0.0625 
0.038238 -0.0261635 -0.490168 0.0625 
0.420193 -0.0310646 0.74454 0.0625 
0.451871 0.546608 0.269013 0.0625 
-0.468327 -0.225463 -0.564763 0.0625 
-0.0756173 -0.0516917 -0.423089 0.0625 
0.480067 1.01836 -0.22903 0.0625 
-0.364435 0.271545 0.0870192 0.0625 
0.205193 -0.56323 -0.375334 0.0625 
0.720559 -0.585277 -0.651986 0.0625 
-0.429143 -0.0860245 0.636636 0.0625 
-0.243899 0.0961056 0.678496 0.0625 
-0.216833 -0.0933862 0.102478 0.0625 
0.0503425 0.209121 -0.208249 0.0625 
0.288108 0.102466 0.882199 0.0625 
# time=0.3125
datatime 10
0.0013401 -0.523282 -0.263702 0.0625 
-0.885436 -0.0402512 -0.204819 0.0625 
0.0574401 -0.037844 -0.489735 0.0625 
0.411839 -0.0510638 0.739113 0.0625 
0.446382 0.573492 0.264704 0.0625 
-0.470564 -0.216612 -0.54189 0.0625 
-0.101524 -0.0526956 -0.420705 0.0625 
0.495522 1.04086 -0.242909 0.0625 
-0.342791 0.252649 0.072122 0.0625 
0.198471 -0.555761 -0.354337 0.0625 
0.723442 -0.601827 -0.658789 0.0625 
-0.426832 -0.0791273 0.646191 0.0625 
-0.220869 0.0806588 0.686846 0.0625 
-0.225885 -0.0696201 0.0848023 0.0625 
0.0337954 0.193781 -0.205788 0.0625 
0.305663 0.0866452 0.888904 0.0625 
# time=0.34375
datatime 11
-0.0155027 -0.507828 -0.285037 0.0625 
-0.894687 -0.0365971 -0.194652 0.0625 
0.0747261 -0.0497703 -0.487725 0.0625 
0.402579 -0.070307 0.733954 0.0625 
0.440511 0.599958 0.260235 0.0625 
-0.472022 -0.207437 -0.518315 0.0625 
-0.125875 -0.0536049 -0.418204 0.0625 
0.510789 1.06293 -0.256631 0.0625 
-0.320508 0.232825 0.0570258 0.0625 
0.190457 -0.547422 -0.332786 0.0625 
0.725838 -0.618128 -0.665291 0.0625 
-0.423501 -0.0716168 0.655293 0.0625 
-0.198107 0.0646701 0.694502 0.0625 
-0.234759 -0.0453123 0.0666855 0.0625 
0.0167107 0.177465 -0.203444 0.0625 
0.323343 0.0701805 0.894402 0.0625 
# time=0.375
datatime 12
-0.0313635 -0.491615 -0.306609 0.0625 
-0.903114 -0.0329663 -0.184435 0.0625 
0.0904805 -0.0618351 -0.484418 0.0625 
0.392514 -0.0887552 0.729138 0.0625 
0.43428 0.626005 0.255602 0.0625 
-0.472619 -0.197919 -0.494024 0.0625 
-0.14914 -0.0545661 -0.415224 0.0625 
0.525871 1.08458 -0.270199 0.0625 
-0.297531 0.211872 0.04166 0.0625 
0.181019 -0.53814 -0.31091 0.0625 
0.727768 -0.634173 -0.671499 0.0625 
-0.419118 -0.0635911 0.663941 0.0625 
-0.175657 0.0482324 0.701482 0.0625 
-0.243441 -0.0203221 0.0480464 0.0625 
-0.000981675 0.160151 -0.201174 0.0625 
0.341024 0.0530493 0.898636 0.0625 
# time=0.40625
datatime 13
-0.0462447 -0.474608 -0.328149 0.0625 
-0.910702 -0.0293646 -0.174181 0.0625 
0.104918 -0.0740173 -0.479953 0.0625 
0.381754 -0.106386 0.724718 0.0625 
0.427709 0.651631 0.250807 0.0625 
-0.472255 -0.188034 -0.468998 0.0625 
-0.17163 -0.0556461 -0.411539 0.0625 
0.540771 1.10583 -0.283612 0.0625 
-0.273797 0.189443 0.02593 0.0625 
0.170137 -0.527857 -0.288969 0.0625 
0.729253 -0.64996 -0.677423 0.0625 
-0.413668 -0.0551547 0.67213 0.0625 
-0.153534 0.0314409 0.707808 0.0625 
-0.251901 0.00561964 0.0287895 0.0625 
-0.0193846 0.141823 -0.198911 0.0625 
0.358564 0.0352459 0.901569 0.0625 
# time=0.4375
datatime 14
-0.0602525 -0.456739 -0.349406 0.0625 
-0.917436 -0.025797 -0.163906 0.0625 
0.118153 -0.0863294 -0.474404 0.0625 
0.370416 -0.123197 0.720724 0.0625 
0.420822 0.676835 0.24585 0.0625 
-0.470804 -0.177747 -0.443228 0.0625 
-0.193561 -0.0568836 -0.406979 0.0625 
0.555492 1.1267 -0.296872 0.0625 
-0.2493 0.164891 0.00969881 0.0625 
0.157899 -0.516535 -0.267198 0.0625 
0.730313 -0.665484 -0.68307 0.0625 
-0.407158 -0.0464119 0.679854 0.0625 
-0.131734 0.014387 0.713504 0.0625 
-0.26003 0.0330576 0.00880919 0.0625 
-0.0386475 0.122478 -0.196547 0.0625 
0.375818 0.0167839 0.903187 0.0625 
# time=0.46875
datatime 15
-0.0735515 -0.437915 -0.370186 0.0625 
-0.923304 -0.022268 -0.153624 0.0625 
0.130232 -0.0987979 -0.467819 0.0625 
0.35861 -0.139199 0.717162 0.0625 
0.413637 0.701619 0.240733 0.0625 
-0.468106 -0.167006 -0.41671 0.0625 
-0.215097 -0.058307 -0.401388 0.0625 
0.570036 1.1472 -0.309981 0.0625 
-0.224394 0.136913 -0.00727183 0.0625 
0.144453 -0.504155 -0.245759 0.0625 
0.730964 -0.680743 -0.688448 0.0625 
-0.39961 -0.0374622 0.687108 0.0625 
-0.110227 -0.00284771 0.718594 0.0625 
-0.267311 0.0631498 -0.0119759 0.0625 
-0.0589857 0.102136 -0.193911 0.0625 
0.392642 -0.00230461 0.903498 0.0625 
# time=0.5
datatime 16
-0.0863143 -0.41803 -0.390343 0.0625 
-0.928293 -0.0187809 -0.143349 0.0625 
0.14116 -0.111452 -0.460232 0.0625 
0.346432 -0.15442 0.714014 0.0625 
0.406176 0.725984 0.235458 0.0625 
-0.463956 -0.155744 -0.389461 0.0625 
-0.236373 -0.0599434 -0.394609 0.0625 
0.584406 1.16734 -0.322941 0.0625 
-0.201459 0.103652 -0.0255584 0.0625 
0.12996 -0.490702 -0.224747 0.0625 
0.731224 -0.695738 -0.693564 0.0625 
-0.391059 -0.0283964 0.693884 0.0625 
-0.088963 -0.0201953 0.723102 0.0625 
-0.271156 0.0975277 -0.0334274 0.0625 
-0.0807011 0.0808765 -0.190733 0.0625 
0.408901 -0.0219719 0.902532 0.0625 
# time=0.53125
datatime 17
-0.0986918 -0.396979 -0.409757 0.0625 
-0.932391 -0.0153382 -0.133097 0.0625 
0.150914 -0.124316 -0.451674 0.0625 
0.333955 -0.168895 0.711242 0.0625 
0.398458 0.749934 0.230027 0.0625 
-0.458089 -0.143866 -0.361529 0.0625 
-0.257508 -0.0618262 -0.386461 0.0625 
0.598603 1.18714 -0.335754 0.0625 
-0.184281 0.0691079 -0.0461046 0.0625 
0.114563 -0.476158 -0.204204 0.0625 
0.731109 -0.710466 -0.698426 0.0625 
-0.38155 -0.0192949 0.700176 0.0625 
-0.0678762 -0.0376041 0.727047 0.0625 
-0.26752 0.131855 -0.0552251 0.0625 
-0.104186 0.0588668 -0.186571 0.0625 
0.424476 -0.0421581 0.900338 0.0625 
# time=0.5625
datatime 18
-0.110803 -0.374669 -0.428304 0.0625 
-0.935591 -0.0119426 -0.12288 0.0625 
0.159447 -0.137404 -0.442174 0.0625 
0.321223 -0.182663 0.708795 0.0625 
0.390501 0.773473 0.224446 0.0625 
-0.450153 -0.131251 -0.333025 0.0625 
-0.278628 -0.0640063 -0.376719 0.0625 
0.612631 1.20662 -0.348423 0.0625 
-0.169365 0.0362915 -0.0693491 0.0625 
0.0983726 -0.460497 -0.184143 0.0625 
0.730632 -0.724928 -0.703039 0.0625 
-0.371134 -0.0102271 0.705978 0.0625 
-0.0468851 -0.05504 0.730447 0.0625 
-0.259668 0.162663 -0.0778386 0.0625 
-0.129865 0.036384 -0.18072 0.0625 
0.439268 -0.062796 0.896979 0.0625 
# time=0.59375
datatime 19
-0.122737 -0.351038 -0.445841 0.0625 
-0.937886 -0.00859736 -0.112711 0.0625 
0.166702 -0.15071 -0.431762 0.0625 
0.308252 -0.19576 0.706615 0.0625 
0.382321 0.796607 0.218716 0.0625 
-0.439674 -0.117752 -0.30416 0.0625 
-0.299879 -0.0665602 -0.365064 0.0625 
0.62649 1.22577 -0.360951 0.0625 
-0.154695 0.00459519 -0.0966545 0.0625 
0.0814653 -0.443681 -0.164567 0.0625 
0.729806 -0.739123 -0.70741 0.0625 
-0.359864 -0.00125206 0.711285 0.0625 
-0.0258941 -0.072487 0.733313 0.0625 
-0.249691 0.190117 -0.101437 0.0625 
-0.157934 0.0136852 -0.171863 0.0625 
0.453196 -0.0838148 0.892527 0.0625 
# time=0.625
datatime 20
-0.134561 -0.326064 -0.462191 0.0625 
-0.939269 -0.00530642 -0.102603 0.0625 
0.172615 -0.164204 -0.42047 0.0625 
0.295021 -0.208212 0.704644 0.0625 
0.373932 0.81934 0.21284 0.0625 
-0.426019 -0.103205 -0.275347 0.0625 
-0.321451 -0.0695899 -0.351 0.0625 
0.640184 1.24462 -0.37334 0.0625 
-0.141174 -0.0259183 -0.130978 0.0625 
0.0638858 -0.425657 -0.145478 0.0625 
0.728645 -0.753052 -0.711543 0.0625 
-0.347795 0.00758105 0.716091 0.0625 
-0.00479235 -0.0899479 0.735653 0.0625 
-0.23858 0.214457 -0.125838 0.0625 
-0.186869 -0.0097037 -0.157454 0.0625 
0.466202 -0.105143 0.887056 0.0625 
# time=0.65625
datatime 21
-0.146323 -0.299769 -0.47715 0.0625 
-0.939736 -0.00207446 -0.0925637 0.0625 
0.177119 -0.177825 -0.408321 0.0625 
0.28147 -0.22003 0.702826 0.0625 
0.365349 0.841677 0.206822 0.0625 
-0.408408 -0.0875081 -0.247381 0.0625 
-0.343524 -0.07318 -0.33369 0.0625 
0.653713 1.26318 -0.385594 0.0625 
-0.135268 -0.0540059 -0.170144 0.0625 
0.045646 -0.406355 -0.126897 0.0625 
0.727159 -0.766715 -0.715442 0.0625 
-0.334979 0.0162312 0.720389 0.0625 
0.0165502 -0.107447 0.737463 0.0625 
-0.226978 0.235977 -0.150729 0.0625 
-0.210067 -0.0354458 -0.140187 0.0625 
0.478242 -0.126713 0.880643 0.0625 
# time=0.6875
datatime 22
-0.158054 -0.272228 -0.490494 0.0625 
-0.939282 0.00109305 -0.0826028 0.0625 
0.18015 -0.191488 -0.395336 0.0625 
0.267495 -0.231198 0.701119 0.0625 
0.356584 0.863623 0.200665 0.0625 
-0.386231 -0.0708962 -0.221665 0.0625 
-0.365919 -0.0772006 -0.311759 0.0625 
0.667079 1.28145 -0.397716 0.0625 
-0.135497 -0.0810235 -0.208167 0.0625 
0.0267307 -0.385691 -0.108871 0.0625 
0.725358 -0.780114 -0.719112 0.0625 
-0.321467 0.024664 0.724175 0.0625 
0.0382917 -0.125036 0.738729 0.0625 
-0.215261 0.255039 -0.175852 0.0625 
-0.22931 -0.0625406 -0.126427 0.0625 
0.489289 -0.14846 0.873362 0.0625 
# time=0.71875
datatime 23
-0.169755 -0.24355 -0.501981 0.0625 
-0.937906 0.0041894 -0.0727293 0.0625 
0.181644 -0.205093 -0.38154 0.0625 
0.252932 -0.24166 0.699502 0.0625 
0.347648 0.885183 0.194373 0.0625 
-0.360013 -0.0544898 -0.199747 0.0625 
-0.387139 -0.0809183 -0.283746 0.0625 
0.680284 1.29944 -0.409708 0.0625 
-0.139358 -0.107811 -0.244813 0.0625 
0.00709303 -0.363584 -0.0914893 0.0625 
0.723254 -0.793251 -0.722556 0.0625 
-0.307306 0.0328503 0.72744 0.0625 
0.0606336 -0.142806 0.739417 0.0625 
-0.20362 0.271938 -0.201033 0.0625 
-0.247768 -0.0901287 -0.116618 0.0625 
0.499323 -0.170323 0.865281 0.0625 
# time=0.75
datatime 24
-0.181395 -0.213871 -0.511338 0.0625 
-0.9356 0.0072055 -0.0629491 0.0625 
0.181549 -0.218539 -0.366974 0.0625 
0.237536 -0.251294 0.697993 0.0625 
0.338551 0.906362 0.187948 0.0625 
-0.33161 -0.0402661 -0.181109 0.0625 
-0.404504 -0.0834061 -0.250186 0.0625 
0.69333 1.31717 -0.421574 0.0625 
-0.145822 -0.134481 -0.280221 0.0625 
-0.0133394 -0.339986 -0.0748857 0.0625 
0.720855 -0.806127 -0.725778 0.0625 
-0.292542 0.0407649 0.730177 0.0625 
0.0838461 -0.160911 0.739456 0.0625 
-0.192147 0.286887 -0.226132 0.0625 
-0.267107 -0.117275 -0.110837 0.0625 
0.508335 -0.192248 0.856462 0.0625 
# time=0.78125
datatime 25
-0.192897 -0.183369 -0.518237 0.0625 
-0.932358 0.0101296 -0.0532693 0.0625 
0.179834 -0.231735 -0.351695 0.0625 
0.220935 -0.259843 0.696691 0.0625 
0.329303 0.927163 0.181394 0.0625 
-0.302542 -0.0299846 -0.163638 0.0625 
-0.4168 -0.0847575 -0.213316 0.0625 
0.706217 1.33464 -0.433317 0.0625 
-0.154154 -0.160876 -0.314414 0.0625 
-0.0346568 -0.314912 -0.0592134 0.0625 
0.71817 -0.818743 -0.72878 0.0625 
-0.277216 0.0483853 0.732378 0.0625 
0.10832 -0.179634 0.738702 0.0625 
-0.180881 0.300054 -0.251033 0.0625 
-0.287667 -0.14235 -0.109163 0.0625 
0.516317 -0.214184 0.846963 0.0625 
# time=0.8125
datatime 26
-0.204132 -0.152353 -0.52229 0.0625 
-0.928172 0.0129478 -0.0436952 0.0625 
0.176498 -0.2446 -0.335777 0.0625 
0.202547 -0.266765 0.695887 0.0625 
0.319912 0.947589 0.174716 0.0625 
-0.274188 -0.0240908 -0.146565 0.0625 
-0.424209 -0.0857306 -0.174692 0.0625 
0.718949 1.35185 -0.444939 0.0625 
-0.163714 -0.186729 -0.347628 0.0625 
-0.0569614 -0.288444 -0.044607 0.0625 
0.715206 -0.831104 -0.731566 0.0625 
-0.261367 0.0556911 0.734035 0.0625 
0.134647 -0.199539 0.73682 0.0625 
-0.169822 0.31158 -0.275636 0.0625 
-0.308543 -0.164246 -0.110844 0.0625 
0.523264 -0.236085 0.836835 0.0625 
# time=0.84375
datatime 27
-0.21495 -0.121389 -0.523196 0.0625 
-0.923033 0.0156446 -0.0342302 0.0625 
0.17157 -0.257068 -0.319301 0.0625 
0.181561 -0.270767 0.696443 0.0625 
0.310387 0.967645 0.167917 0.0625 
-0.247246 -0.0217293 -0.129991 0.0625 
-0.427062 -0.0872303 -0.135156 0.0625 
0.731526 1.36883 -0.456444 0.0625 
-0.17408 -0.211577 -0.380248 0.0625 
-0.0803676 -0.260692 -0.0311637 0.0625 
0.711972 -0.84321 -0.734138 0.0625 
-0.245032 0.0626626 0.735138 0.0625 
0.163655 -0.221935 0.732918 0.0625 
-0.158955 0.321597 -0.299871 0.0625 
-0.329211 -0.182897 -0.114741 0.0625 
0.529169 -0.257907 0.82612 0.0625 
# time=0.875
datatime 28
-0.22526 -0.091193 -0.521087 0.0625 
-0.916929 0.0182037 -0.0248752 0.0625 
0.165114 -0.269083 -0.302345 0.0625 
0.158568 -0.268884 0.700895 0.0625 
0.300735 0.987332 0.161001 0.0625 
-0.221703 -0.0220151 -0.113921 0.0625 
-0.425684 -0.0901676 -0.0955288 0.0625 
0.74395 1.38556 -0.467835 0.0625 
-0.184985 -0.234835 -0.412363 0.0625 
-0.105003 -0.231739 -0.0189622 0.0625 
0.708475 -0.855066 -0.736499 0.0625 
-0.228246 0.0692797 0.735676 0.0625 
0.194768 -0.249796 0.724433 0.0625 
-0.148265 0.330221 -0.323694 0.0625 
-0.349656 -0.198242 -0.119691 0.0625 
0.534014 -0.27961 0.814853 0.0625 
# time=0.90625
datatime 29
-0.235099 -0.0621607 -0.516532 0.0625 
-0.909851 0.0206086 -0.0156291 0.0625 
0.157211 -0.280593 -0.284973 0.0625 
0.142388 -0.263176 0.709402 0.0625 
0.290964 1.00665 0.153972 0.0625 
-0.197309 -0.0244833 -0.0981874 0.0625 
-0.420705 -0.0950803 -0.0568122 0.0625 
0.756223 1.40207 -0.479113 0.0625 
-0.1962 -0.256226 -0.443668 0.0625 
-0.131002 -0.201574 -0.0081051 0.0625 
0.704721 -0.866674 -0.738652 0.0625 
-0.21104 0.075519 0.735639 0.0625 
0.219194 -0.28106 0.711196 0.0625 
-0.137744 0.337551 -0.347081 0.0625 
-0.369642 -0.210249 -0.12445 0.0625 
0.537771 -0.301159 0.803054 0.0625 
# time=0.9375
datatime 30
-0.244551 -0.0342514 -0.510101 0.0625 
-0.901792 0.0228431 -0.0064903 0.0625 
0.147956 -0.291553 -0.267235 0.0625 
0.131951 -0.258563 0.717645 0.0625 
0.281081 1.02561 0.146835 0.0625 
-0.173835 -0.0290922 -0.0824687 0.0625 
-0.412954 -0.101839 -0.0197303 0.0625 
0.768347 1.41836 -0.490283 0.0625 
-0.207531 -0.275895 -0.473854 0.0625 
-0.158476 -0.17001 0.00121744 0.0625 
0.700718 -0.878037 -0.740599 0.0625 
-0.193441 0.0813539 0.735014 0.0625 
0.238036 -0.310789 0.697528 0.0625 
-0.127397 0.343668 -0.370024 0.0625 
-0.388644 -0.219304 -0.128125 0.0625 
0.540404 -0.322532 0.790732 0.0625 
# time=0.96875
datatime 31
-0.25367 -0.00725323 -0.502155 0.0625 
-0.892743 0.0248907 0.00254238 0.0625 
0.137442 -0.301919 -0.249161 0.0625 
0.124428 -0.255154 0.724901 0.0625 
0.271092 1.0442 0.139595 0.0625 
-0.151315 -0.0361942 -0.0662219 0.0625 
-0.402988 -0.10995 0.0155147 0.0625 
0.780324 1.43442 -0.501347 0.0625 
-0.21886 -0.294136 -0.502802 0.0625 
-0.187377 -0.136612 0.00862947 0.0625 
0.696471 -0.889159 -0.742343 0.0625 
-0.175477 0.0867565 0.733792 0.0625 
0.254147 -0.338849 0.684159 0.0625 
-0.11724 0.348632 -0.392517 0.0625 
-0.406247 -0.226011 -0.130414 0.0625 
0.54188 -0.343712 0.777888 0.0625 
# time=1
datatime 32
-0.262472 0.0190438 -0.492908 0.0625 
-0.882697 0.0267361 0.011469 0.0625 
0.125758 -0.311652 -0.230766 0.0625 
0.118535 -0.25258 0.731176 0.0625 
0.261005 1.06244 0.132256 0.0625 
-0.130597 -0.0461969 -0.0486899 0.0625 
-0.390893 -0.118882 0.0489654 0.0625 
0.792155 1.45028 -0.512306 0.0625 
-0.230121 -0.311219 -0.53052 0.0625 
-0.217025 -0.101028 0.0136121 0.0625 
0.691985 -0.900043 -0.743884 0.0625 
-0.157174 0.091699 0.731966 0.0625 
0.26884 -0.365579 0.671098 0.0625 
-0.107306 0.352493 -0.414558 0.0625 
-0.422297 -0.230874 -0.131365 0.0625 
0.542164 -0.364687 0.764519 0.0625 
# time=1.03125
datatime 33
-0.270947 0.0448046 -0.482497 0.0625 
-0.871643 0.0283652 0.020287 0.0625 
0.112984 -0.320711 -0.212047 0.0625 
0.113651 -0.250554 0.736543 0.0625 
0.250823 1.08032 0.124824 0.0625 
-0.113173 -0.058283 -0.0297433 0.0625 
-0.376421 -0.127994 0.0805491 0.0625 
0.803844 1.46593 -0.523165 0.0625 
-0.241282 -0.327356 -0.557078 0.0625 
-0.246219 -0.0644187 0.01647 0.0625 
0.687268 -0.910691 -0.745226 0.0625 
-0.138564 0.0961531 0.729527 0.0625 
0.282776 -0.391232 0.658286 0.0625 
-0.0976384 0.35529 -0.436138 0.0625 
-0.436813 -0.234232 -0.131142 0.0625 
0.541212 -0.385447 0.750616 0.0625 
# time=1.0625
datatime 34
-0.279072 0.07015 -0.471026 0.0625 
-0.859568 0.0297658 0.0289909 0.0625 
0.0991912 -0.329061 -0.192988 0.0625 
0.109427 -0.248878 0.741062 0.0625 
0.240554 1.09785 0.117303 0.0625 
-0.0989847 -0.0709857 -0.0102112 0.0625 
-0.359607 -0.136408 0.109963 0.0625 
0.815391 1.48139 -0.533925 0.0625 
-0.25233 -0.342703 -0.582563 0.0625 
-0.274928 -0.0289545 0.0186759 0.0625 
0.682324 -0.921108 -0.746369 0.0625 
-0.119675 0.10009 0.726471 0.0625 
0.296347 -0.415972 0.645682 0.0625 
-0.0882905 0.357063 -0.457238 0.0625 
-0.449899 -0.236301 -0.129923 0.0625 
0.538971 -0.405987 0.736161 0.0625 
# time=1.09375
datatime 35
-0.286816 0.0951624 -0.458588 0.0625 
-0.846452 0.0309287 0.0375715 0.0625 
0.0844418 -0.336666 -0.173558 0.0625 
0.105654 -0.24741 0.744774 0.0625 
0.230203 1.11503 0.109699 0.0625 
-0.0871252 -0.0837983 0.00938295 0.0625 
-0.341189 -0.143555 0.137128 0.0625 
0.826799 1.49664 -0.544588 0.0625 
-0.263257 -0.357378 -0.60706 0.0625 
-0.303226 0.00438672 0.0211196 0.0625 
0.677158 -0.931295 -0.747315 0.0625 
-0.100542 0.10348 0.722796 0.0625 
0.309831 -0.439902 0.633272 0.0625 
-0.0793207 0.357852 -0.477831 0.0625 
-0.461684 -0.237232 -0.127861 0.0625 
0.535373 -0.426306 0.721128 0.0625 
# time=1.125
datatime 36
-0.294151 0.119889 -0.445272 0.0625 
